country,party_id,year,party_name_short,party_name,rename,English name,leader_name,coalition,reason,party_in_title,movement,ideology,alliance,family_name,family_name_short,left_right,state_market,liberty_authority,exclude,democratization,foundation_year,id
CZE,2262,2014,UPD,Úsvit přímé demokracie,Úsvit přímé demokracie,Dawn of Direct Democracy,0,0,renamed,No party in title,No reference,democracy,0,Conservative,con,7.4,6.4,7,NA,IIIrd wave in EE,2013,2
CZE,2262,2015,UPD,Úsvit přímé demokracie,Úsvit – Národní koalice,Dawn - National Coalition,0,0,renamed,No party in title,Coalition,national,0,NA,NA,NA,NA,NA,NA,IIIrd wave in EE,2013,3
CZE,2263,2011,ANO,Akce nespokojených občanů,Akce nespokojených občanů,Action of Dissatisfied Citizens,0,0,foundation,No party in title,action,anti-elitism,0,Liberal,lib,6,6.7,3.6,NA,IIIrd wave in EE,2011,1
FRA,2264,1976,RPR+UDF,Listes communes RPR/UDF,Listes communes RPR/UDF,RPR/UDF common lists,0,0,foundation,No party in title,List,republican,0,Conservative,con,7.4,6.4,7,NA,Ist or IInd wave,1976,1
FRA,2264,1993,RPR+UDF,Listes communes RPR/UDF,Union pour la France,Union for France,0,1,alliance between RPR and UDF,No party in title,Union,Broad reference with country name,1,Conservative,con,7.4,6.4,7,NA,Ist or IInd wave,1976,2
FRA,2265,1976,CDS,Centre des démocrates sociaux,Centre des démocrates sociaux,Social democrats Center,0,0,merger of CDP and CD,No party in title,centre,social-democratic,0,Christian democracy,chr,6.2,5.7,7.1,NA,Ist or IInd wave,NA,1
EST,2266,1994,VEE,Vene Erakond Eestis,Vene Erakond Eestis,Russian Party in Estonia,0,0,foundation,Party in title,NA,Name of the region/ ethnic group,0,Conservative,con,7.4,6.4,7,NA,IIIrd wave in EE,1994,1
ITA,2268,2013,NCD,Nuovo Centrodestra | Alternativa Popolare,Nuovo Centrodestra,New Centre-Right,0,0,split from Popolo della Libertà,No party in title,No reference,right,0,Conservative,con,7.4,6.4,7,NA,Ist or IInd wave,NA,1
ITA,2268,2017,NCD,Nuovo Centrodestra | Alternativa Popolare,Alternativa Popolare,Popular Alternative,0,0,renamed,No party in title,Alternative,Broad reference,0,Conservative,con,7.4,6.4,7,NA,Ist or IInd wave,NA,2
FRA,2273,2022,UDC,Union de la droite et du centre,Union de la droite et du centre,Union of the Right and Centre,0,1,alliance,No party in title,union,"right, centre",1,NA,NA,NA,NA,NA,NA,Ist or IInd wave,NA,1
SVK,2317,2005,SDL-05,Strana demokratickej ľavice – 2005,Strana demokratickej ľavice – 2005,Party of the Democratic Left - 2005,0,0,split from SDL,Party in title,NA,left,0,Social democracy,soc,3.3,3.5,3.5,NA,IIIrd wave in EE,NA,1
POL,2331,2013,PR|A,Polska Razem | Porozumienie,Polska Razem,Poland Together,0,0,split from PiS and PO,No party in title,No reference,Broad reference with action verb,0,Conservative,con,7.4,6.4,7,NA,IIIrd wave in EE,NA,1
POL,2331,2014,ZP,Zjednoczona Prawica,Zjednoczona Prawica,United Right,0,1,alliance,No party in title,NA,right,1,Right-wing,right,NA,NA,NA,NA,IIIrd wave in EE,NA,2
POL,2331,2017,PR|A,Polska Razem | Porozumienie,Porozumienie,Agreement,0,0,renamed,No party in title,No reference,Broad reference to values,0,Conservative,con,7.4,6.4,7,NA,IIIrd wave in EE,NA,3
SVN,2333,2014,SMC,Stranka Mira Cerarja,Stranka Mira Cerarja,Mira Cerar's party,1,0,foundation,Party in title,NA,name of the leader,0,Social democracy,soc,3.3,3.5,3.5,NA,IIIrd wave in EE,2014,1
SVN,2333,2015,SMC,Stranka Mira Cerarja,Stranka modernega centra,Modern Centre Party,0,0,renamed,Party in title,NA,Broad reference to values,0,Social democracy,soc,3.3,3.5,3.5,NA,IIIrd wave in EE,2014,2
SVN,2334,2014,ZdLe,Združena levica,Združena levica,United Left,0,1,"alliance between IDS Iniciative za demokraticni socializem, TRS Stranke za trajnostni razvoj Slovenije, DSD Demokraticne stranke dela,",No party in title,Unity,left,1,Communist/Socialist,com,1.3,1.4,3,NA,IIIrd wave in EE,NA,1
SVN,2337,2014,ZaAB,Zavezništvo Alenke Bratušek,Zavezništvo Alenke Bratušek,Party of Alenka Bratušek,1,0,split from PS,No party in title,Alliance,name of the leader,0,Social democracy,soc,3.3,3.5,3.5,NA,IIIrd wave in EE,NA,1
GRC,2346,2015,TP,To Potami,To Potami,The River,0,0,foundation,No party in title,No reference,Broad reference,0,Social democracy,soc,3.3,3.5,3.5,NA,IIIrd wave in SE,2015,1
GRC,2346,2018,TP,To Potami,Kínima Allagís,Movement for Change,0,1,"alliance between PASOK, KIDISO, To Potami and DIMAR",No party in title,No reference,Broad reference,1,Social democracy,soc,3.3,3.5,3.5,NA,IIIrd wave in SE,2015,2
HUN,2349,2013,PM,Párbeszéd Magyarországért,Párbeszéd Magyarországért,Dialogue for Hungary,0,0,split from LMP,No party in title,No reference,Broad reference with country name,0,Green/Ecologist,eco,2.5,2.5,1.8,NA,IIIrd wave in EE,NA,1
HUN,2349,2020,NA,Egységben Magyarországért,Egységben Magyarországért,United for Hungary,0,1,alliance,No party in title,union,Broad reference with country name,1,NA,NA,NA,NA,NA,NA,IIIrd wave in EE,NA,2
BGR,2362,2014,BBZ,Balgarija bes Zensura,Balgarija bes Zensura,Bulgaria Uncensored,0,0,foundation,No party in title,No reference,anti-elitism,0,Conservative,con,7.4,6.4,7,NA,IIIrd wave in EE,2014,1
BGR,2362,2017,BBZ,Balgarija bes Zensura,Prezaredi Balgariya,Reload Bulgaria,0,0,renamed,No party in title,No reference,Broad reference with action verb,0,NA,NA,NA,NA,NA,NA,IIIrd wave in EE,2014,2
BGR,2363,2013,RB,Reformatorski Blok,Reformatorski Blok,Reformist Bloc,0,0,foundation,No party in title,Block,Broad reference,0,Conservative,con,7.4,6.4,7,NA,IIIrd wave in EE,2013,1
BGR,2364,2014,ABV,Alternativa za balgarsko vazrazhdane,Alternativa za balgarsko vazrazhdane,Alternative for Bulgarian Revival,0,0,split from BSP,No party in title,Alternative,anti-elitism,0,Social democracy,soc,3.3,3.5,3.5,1,IIIrd wave in EE,NA,1
LVA,2365,2014,NsL,No sirds Latvijai,No sirds Latvijai,For Latvia from the Heart,0,0,foundation,No party in title,No reference,Broad reference to values,0,Conservative,con,7.4,6.4,7,NA,IIIrd wave in EE,2014,1
LVA,2365,2019,NsL,No sirds Latvijai,Atmoda Latvijai,Awakening for Latvia,0,0,merge,No party in title,No reference,Broad reference with action verb,0,NA,NA,NA,NA,NA,NA,IIIrd wave in EE,2014,2
LVA,2366,2014,Lra,Latvijas Reģionu apvienība,Latvijas Reģionu apvienība,Latvian Association of Regions,0,0,foundation,No party in title,Association,Name of the region/ ethnic group,0,Conservative,con,7.4,6.4,7,NA,IIIrd wave in EE,2014,1
LVA,2366,2022,AS,Apvienotais saraksts,Apvienotais saraksts,United List,0,1,alliance,No party in title,List,Broad reference to values,1,NA,NA,NA,NA,NA,NA,IIIrd wave in EE,2014,2
POL,2372,2012,SP,Solidarna Polska,Solidarna Polska,United Poland,0,0,split from PiS,No party in title,No reference,Broad reference to values,0,Right-wing,right,8.8000000000000007,5.9,8.5,1,IIIrd wave in EE,NA,1
POL,2372,2014,ZP,Zjednoczona Prawica,Zjednoczona Prawica,United Right,0,1,alliance,No party in title,NA,right,1,Right-wing,right,NA,NA,NA,NA,IIIrd wave in EE,NA,2
PRT,2374,2014,L,LIVRE/Tempo de Avançar,LIVRE/Tempo de Avançar,FREE/Time to Move Forward,0,0,foundation,No party in title,No reference,Broad reference with action verb,0,Green/Ecologist,eco,3.3,NA,NA,NA,IIIrd wave in SE,2014,1
PRT,2374,2016,L,LIVRE/Tempo de Avançar,LIVRE,Free,0,0,renamed,No party in title,No reference,Broad reference to values,0,Green/Ecologist,eco,3.3,NA,NA,NA,IIIrd wave in SE,2014,2
ESP,2375,2006,Cs,Ciudadanos – Partido de la Ciudadanía,Ciudadanos – Partido de la Ciudadanía,Citizens–Party of the Citizenry,0,0,foundation,Party in title,NA,anti-elitism,0,Liberal,lib,6,6.7,3.6,NA,IIIrd wave in SE,2006,1
ESP,2376,2014,P,Podemos,Podemos,We Can,0,0,foundation,No party in title,No reference,Broad reference with action verb,0,Communist/Socialist,com,1.3,1.4,3,NA,IIIrd wave in SE,2014,1
ESP,2376,2016,UP,Unidas Podemos,Unidos Podemos,United We Can,0,1,"alliance between Podemos, IU and Equos",No party in title,Unity,Broad reference with action verb,1,Communist/Socialist,com,1.3,1.4,3,NA,IIIrd wave in SE,2014,2
ESP,2376,2019,UP,Unidas Podemos,Unidas Podemos,United We Can,0,1,renamed,No party in title,Unity,Broad reference with action verb,0,Communist/Socialist,com,1.3,1.4,3,NA,IIIrd wave in SE,2014,3
ESP,2380,2013,Vox,Vox,Vox,Voice,0,0,split from Partido Popular,No party in title,No reference,Broad reference with action verb,0,Right-wing,right,8.8000000000000007,5.9,8.5,1,IIIrd wave in SE,NA,1
HRV,2382,2017,NA,Zeleno–lijeva koalicija,Zeleno–lijeva koalicija,Green–Left Coalition,0,1,alliance,No party in title,Coalition,"green, left",1,NA,NA,NA,NA,NA,NA,IIIrd wave in EE,NA,1
LVA,2392,2018,LAAT,Latvijas attīstībai,Latvijas attīstībai,Latvia's Development,0,0,foundation,No party in title,No reference,Broad reference with country name,1,Liberal,lib,6,6.7,3.6,NA,IIIrd wave in EE,2018,1
ROU,2395,2014,PMP,Partidul Mișcarea Populară,Partidul Mișcarea Populară,People's Movement Party,0,0,foundation,Party in title,NA,Broad reference with action verb,0,Christian democracy,chr,6.2,5.7,7.1,NA,IIIrd wave in EE,2014,1
ROU,2395,2023,ADU,Alianța Dreapta Unită,Alianța Dreapta Unită,United Right Alliance,0,1,alliance,No party in title,Alliance,right,1,NA,NA,NA,NA,NA,NA,IIIrd wave in EE,2014,2
POL,2398,2014,RN,Ruch Narodowy,Ruch Narodowy,National Movement,0,0,foundation,No party in title,Movement,national,0,Right-wing,right,NA,NA,NA,NA,IIIrd wave in EE,2014,1
FRA,2399,2008,DLR|DLF,Debout la république | Debout la France,Debout la République,Stand up for the Republic,0,0,split from UMP and RPR,No party in title,No reference,Broad reference with action verb,0,Conservative,con,7.4,6.4,7,NA,Ist or IInd wave,NA,1
FRA,2399,2014,DLR|DLF,Debout la république | Debout la France,Debout la France,Stand up for France,0,0,renamed,No party in title,No reference,Broad reference with action verb,0,Conservative,con,7.4,6.4,7,NA,Ist or IInd wave,NA,2
GRC,2407,2015,KIDISO,Kinima Dimokraton Sosialiston,Kinima Dimokraton Sosialiston,Movement of Democratic Socialists,0,0,split from PASOK,No party in title,Movement,social-democratic,0,Social democracy,soc,3.3,3.5,3.5,NA,IIIrd wave in SE,NA,1
GRC,2407,2018,KIDISO,Kinima Dimokraton Sosialiston,Kínima Allagís,Movement for Change,0,1,"alliance between PASOK, KIDISO, To Potami and DIMAR",No party in title,Movement,social-democratic,1,Social democracy,soc,3.3,3.5,3.5,1,IIIrd wave in SE,NA,2
EST,2409,2014,EV,Eesti Vabaerakond,Eesti Vabaerakond,Estonian Freedom Party,0,0,split from IRL,Party in title,NA,liberal,0,Conservative,con,7.4,6.4,7,NA,IIIrd wave in EE,NA,1
LVA,2417,1994,LZ,Latviesu Zemnieku Savieniba,Latviesu Zemnieku Savieniba,Union of Latvian Farmers,0,0,split,No party in title,Union,social group,0,Agrarian,agr,5.3,4.9,6.5,NA,IIIrd wave in EE,NA,1
DNK,2567,2013,A,Alternativet,Alternativet,Alternative,0,0,split from RV,No party in title,Alternative,anti-elitism,0,Green/Ecologist,eco,2.5,2.5,1.8,NA,Ist or IInd wave,NA,1
SVN,2573,1991,NDS,Narodno demokratska stranka,Narodno demokratska stranka,National Democratic Party,0,0,split from SDZ,Party in title,NA,people's party,0,Conservative,con,7.4,6.4,7,NA,IIIrd wave in EE,NA,1
GRC,2596,2015,LE,Laïkí Enótita,Laïkí Enótita,Popular Unity,0,0,split from SYRIZA,No party in title,Union,people's party,0,Communist/Socialist,com,1.3,1.4,3,NA,IIIrd wave in SE,NA,1
GRC,2596,2016,LE,Plefsi Eleftherias,Plefsi Eleftherias,Course of Freedom,0,0,split from LE,No party in title,NA,Broad reference to values,0,NA,NA,NA,NA,NA,NA,IIIrd wave in SE,NA,2
CHE,2599,2005,MCR,Mouvement Citoyens Genevois,Mouvement Citoyens Genevois,Geneva Citizens' Movement,0,0,foundation,No party in title,Movement,broad reference with region name,0,Right-wing,NA,NA,NA,NA,NA,Ist or IInd wave,2005,1
POL,2600,2014,ZP,Zjednoczona Prawica,Zjednoczona Prawica,United Right,0,1,alliance,No party in title,NA,right,1,Right-wing,right,NA,NA,NA,NA,IIIrd wave in EE,2015,1
POL,2600,2015,K,Kukiz'15,Kukiz'15,Kukiz'15,1,0,foundation,No party in title,No reference,name of the leader,0,Right-wing,right,8.8000000000000007,5.9,8.5,NA,IIIrd wave in EE,2015,2
POL,2601,2015,N,Nowoczesna,NowoczesnaPL,ModernPL,0,0,foundation,No party in title,No reference,Broad reference to values,0,Liberal,lib,6,6.7,3.6,NA,IIIrd wave in EE,2015,1
POL,2601,2018,KO,Koalicja Obywatelska,Koalicja Obywatelska,Civic Coalition,0,1,alliance,No party in title,Coalition,Broad reference to values,1,Liberal,lib,NA,NA,NA,NA,IIIrd wave in EE,2015,2
POL,2602,2015,KORWIN,Koalicja Odnowy Rzeczypospolitej Wolność i Nadzieja KORWiN,Konfederacja Odnowy Rzeczypospolitej Wolność i Nadzieja,Confederation for the Renewal of the Republic Liberty and Hope,0,0,foundation,No party in title,Coalition,anti-elitism,0,Conservative,con,7.4,6.4,7,NA,IIIrd wave in EE,2015,1
ESP,2605,2015,CDC|JxCat,Convergència Democràtica | Junts per Catalunya,Convergència Democràtica | Junts per Catalunya,Democratic Convergence | Together for Catalonia,0,1,alliance,No party in title,convergence,Name of the region/ ethnic group,1,NA,NA,7.4,NA,NA,NA,IIIrd wave in SE,NA,1
ESP,2605,2020,JxCat,Junts per Catalunya,Junts per Catalunya,Together for Catalonia,0,0,merger of CDC and CNxR,No party in title,No reference,Name of the region/ ethnic group,0,Conservative,con,7.4,6.4,7,NA,IIIrd wave in SE,NA,2
ESP,2606,2015,ECP,En Comú Podem,En Comú Podem,In Common We Can,0,1,"alliance between Podemos, BC, ICV, EUiA",No party in title,No reference,Broad reference with action verb,1,Communist/Socialist,com,1.3,1.4,3,NA,IIIrd wave in SE,NA,1
ESP,2607,2015,C|AV,Compromís | A la valenciana,Compromis-Podemos-És el Moment,Commitment-We Can-It's Time,0,1,"alliance between Podemos, Compromís",No party in title,No reference,Broad reference with action verb,1,Communist/Socialist,com,1.3,1.4,3,NA,IIIrd wave in SE,NA,1
ESP,2607,2016,C|AV,Compromís | A la valenciana,Compromís–Podemos–EUPV: A la valenciana,The Valencian Way,0,1,"alliance between Podemos, Compromís, EUPV",No party in title,No reference,Name of the region/ ethnic group,1,Communist/Socialist,com,1.3,1.4,3,1,IIIrd wave in SE,NA,2
ESP,2607,2019,C|AV,Compromís | A la valenciana,Més Compromís,More Commitment,0,0,renamed,No party in title,No reference,Broad reference with action verb,0,Communist/Socialist,com,1.3,1.4,3,NA,IIIrd wave in SE,NA,3
ESP,2607,2023,SMR,Sumar,Sumar,Unite,0,1,alliance,No party in title,NA,Broad reference with action verb,1,NA,NA,NA,NA,NA,NA,IIIrd wave in SE,NA,4
HRV,2612,2011,ZiZi,Savez za promjene,Savez za promjene,Alliance for Change,0,0,foundation,No party in title,Alliance,Broad reference,0,Right-wing,right,8.8000000000000007,5.9,8.5,NA,IIIrd wave in EE,2011,1
HRV,2612,2014,ZiZi,Savez za promjene,Živi zid,The Key of Croatia,0,0,renamed,No party in title,No reference,Broad reference with action verb,0,Right-wing,right,8.8000000000000007,5.9,8.5,NA,IIIrd wave in EE,2011,2
HRV,2615,2012,Most,Most nezavisnih lista,Most nezavisnih lista,Bridge of Independent Lists,0,0,foundation,No party in title,List,independent,0,Conservative,con,7.4,6.4,7,NA,IIIrd wave in EE,2012,1
HRV,2615,2020,Most,Most nezavisnih lista,Most,The Bridge,0,0,renamed,No party in title,No reference,Broad reference,NA,NA,NA,NA,NA,NA,NA,IIIrd wave in EE,2012,2
IRL,2619,2015,DS,Na Daonlathaithe Sóisialta,Na Daonlathaithe Sóisialta,Social Democrats ,0,0,foundation,No party in title,No reference,social democratic,0,Social democracy,soc,3.3,NA,NA,NA,Ist or IInd wave,2015,1
IRL,2620,2015,RI,Renua Ireland,Renua Ireland,Renua Ireland,0,0,split from FG,No party in title,No reference,Broad reference with country name,0,Conservative,con,7.4,6.4,7,1,Ist or IInd wave,NA,1
IRL,2622,2015,IA,Independent Alliance,Independent Alliance,Independent Alliance,0,0,foundation,No party in title,Alliance,independent,0,no family,NA,NA,NA,NA,NA,Ist or IInd wave,2015,1
SVK,2623,2015,SR,Sme Rodina – Boris Kollár,Sme Rodina – Boris Kollár,We Are Family - Boris Kollár,1,0,foundation,No party in title,No reference,name of the leader,0,Right-wing,right,8.8000000000000007,5.9,8.5,NA,IIIrd wave in EE,2015,1
SVK,2624,2014,S,Sieť,Sieť,Network,0,0,foundation,No party in title,Network,Broad reference,0,Conservative,con,7.4,6.4,7,NA,IIIrd wave in EE,2014,1
SVK,2624,2018,S,Sieť,Slovenská konzervatívna strana,Slovak Conservative Party,0,0,renamed,Party in title,NA,conservative,0,Conservative,con,7.4,6.4,7,NA,IIIrd wave in EE,2014,2
POL,2625,2015,Razem,Partia Razem,Partia Razem,Together Party,0,0,foundation,No party in title,No reference,broad reference,0,Communist/Socialist,com,3.3,NA,NA,NA,IIIrd wave in EE,2015,1
POL,2625,2019,Razem,Partia Razem,Lewica Razem,Left Together,0,1,alliance,No party in title,No reference,left,1,Communist/Socialist,com,3.3,NA,NA,1,IIIrd wave in EE,2015,2
LTU,2634,2014,LLS,Lietuvos Laisvės Sąjunga (Liberalai),Lietuvos Laisvės Sąjunga (Liberalai),Lithuanian Freedom Union (Liberals),0,0,merger of LiCS and TAIP,No party in title,Union,liberal,0,Liberal,lib,6,6.7,3.6,1,IIIrd wave in EE,NA,1
LTU,2635,2003,LCP,Lietuvos Centro Partija,Lietuvos Centro Partija,Lithuanian Centre Party,0,0,foundation,Party in title,NA,centrist,0,Right-wing,right,8.8000000000000007,5.9,8.5,NA,IIIrd wave in EE,2003,1
LTU,2635,2016,LCP,Lietuvos Centro Partija,Centro partija „Gerovės Lietuva“,"Centre Party ""Prosperous Lithuania""",0,0,renamed,Party in title,NA,center,0,Right-wing,right,8.8000000000000007,5.9,8.5,NA,IIIrd wave in EE,2003,2
LTU,2635,2020,LCP,Lietuvos Centro Partija,Centro partija – Tautininkai,Centre Party - Nationalists,0,0,renamed,Party in title,NA,center,0,Right-wing,right,8.8000000000000007,5.9,8.5,NA,IIIrd wave in EE,2003,3
BGR,2637,2007,Volya,Liberalen alians,Liberalen alians,Liberal Alliance,0,0,foundation,No party in title,Alliance,liberal,0,Liberal,lib,6,6.7,3.6,NA,IIIrd wave in EE,2007,1
BGR,2637,2012,Volya,Liberalen alians,Dnes,Today,0,0,renamed,No party in title,No reference,Broad reference,0,NA,NA,NA,NA,NA,NA,IIIrd wave in EE,2007,2
BGR,2637,2016,Volya,Liberalen alians,Dvizhenie Volya,Will Movement,0,0,renamed,No party in title,Movement,Broad reference to values,0,Liberal,lib,6,6.7,3.6,NA,IIIrd wave in EE,2007,3
BGR,2639,2016,DOST,"Demokrati za Otgovornost, Svoboda i Tolerantnost","Demokrati za Otgovornost, Svoboda i Tolerantnost","Democrats for Responsibility, Solidarity and Tolerance",0,0,split from DPS,No party in title,No reference,Broad reference to values,0,Liberal,lib,6,6.7,3.6,NA,IIIrd wave in EE,NA,1
BGR,2640,2014,R,Vazrazhdane,Vazrazhdane,Revival,0,0,split from IMRO-BNM,No party in title,No reference,Broad reference,0,Right-wing,right,8.8000000000000007,NA,NA,NA,IIIrd wave in EE,NA,1
NLD,2641,2017,DENK,Beweging DENK,Beweging DENK,Political Movement Think,0,0,split from PvdA,No party in title,Movement,Broad reference with action verb,0,Liberal,lib,6,6.7,3.6,NA,Ist or IInd wave,NA,1
NLD,2642,2016,FvD,Forum voor Democratie,Forum voor Democratie,Forum for Democracy,0,0,foundation,No party in title,Forum,democratic,0,Right-wing,right,8.8000000000000007,NA,NA,NA,Ist or IInd wave,2016,1
NLD,2642,2020,FvD,Forum voor Democratie,Juiste Antwoord 2021,Right Answer 2021,0,0,split,No party in title,No reference,Broad reference,0,Right-wing,right,8.8000000000000007,NA,NA,1,Ist or IInd wave,2016,2
FRA,2643,2016,REM,La République En Marche!,La République En Marche!,The Republic on the Move,0,0,foundation,No party in title,March,Broad reference with action verb,0,Liberal,lib,6,6.7,3.6,NA,Ist or IInd wave,2016,1
FRA,2643,2021,Ensemble,Ensemble pour la majorité présidentielle,Ensemble pour la majorité présidentielle,Together for the presidential majority,0,1,"alliance RE, MoDem, Horizons, PR, EC, FP, RR",No party in title,NA,Broad reference,1,NA,NA,NA,NA,NA,NA,Ist or IInd wave,2016,2
